influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start
754032,The Beatles,Pop/Rock,1960,483563,The Verve Pipe,Pop/Rock,1990
895136,Pixies,Pop/Rock,1980,483563,The Verve Pipe,Pop/Rock,1990
921598,Sugar,Pop/Rock,1990,483563,The Verve Pipe,Pop/Rock,1990
29067,The Action,Pop/Rock,1960,483587,The Move,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960,483587,The Move,Pop/Rock,1960
87985,The Hollies,Pop/Rock,1960,483587,The Move,Pop/Rock,1960
100160,The Kinks,Pop/Rock,1960,483587,The Move,Pop/Rock,1960
110341,The Creation,Pop/Rock,1960,483587,The Move,Pop/Rock,1960
180228,Elvis Presley,Pop/Rock,1950,483587,The Move,Pop/Rock,1960
577627,The Who,Pop/Rock,1960,483587,The Move,Pop/Rock,1960
631774,The Byrds,Pop/Rock,1960,483587,The Move,Pop/Rock,1960
674662,Manfred Mann,Pop/Rock,1960,483587,The Move,Pop/Rock,1960
754032,The Beatles,Pop/Rock,1960,483587,The Move,Pop/Rock,1960
785611,The Dave Clark Five,Pop/Rock,1950,483587,The Move,Pop/Rock,1960
793988,Eddie Cochran,Pop/Rock,1950,483587,The Move,Pop/Rock,1960
803720,Gene Vincent,Pop/Rock,1950,483587,The Move,Pop/Rock,1960
934721,Tom Paxton,Folk,1960,483587,The Move,Pop/Rock,1960
84053,The Jam,Pop/Rock,1970,483716,The Vapors,Pop/Rock,1970
100160,The Kinks,Pop/Rock,1960,483716,The Vapors,Pop/Rock,1970
754032,The Beatles,Pop/Rock,1960,483716,The Vapors,Pop/Rock,1970
418740,Sex Pistols,Pop/Rock,1970,483848,The Vibrators,Pop/Rock,1970
8245,Spanky & Our Gang,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
28772,The 5th Dimension,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
43714,Bee Gees,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
52900,The Lovin' Spoonful,Folk,1960,484145,The Partridge Family,Pop/Rock,1960
59293,The Mamas & the Papas,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
135032,The Beau Brummels,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
137401,The Cyrkle,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
325401,Petula Clark,Pop/Rock,1930,484145,The Partridge Family,Pop/Rock,1960
478603,The Monkees,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
562663,Harpers Bizarre,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
575051,Herman's Hermits,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
683085,"Dave Dee, Dozy, Beaky, Mick & Tich",Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
692251,The Youngbloods,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
753963,The Association,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
754032,The Beatles,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
784760,The Cowsills,Pop/Rock,1960,484145,The Partridge Family,Pop/Rock,1960
44290,Sonny Stitt,Jazz,1940,484396,Ornette Coleman,Jazz,1950
211758,Charlie Parker,Jazz,1930,484396,Ornette Coleman,Jazz,1950
251210,Pee Wee Crayton,Blues,1930,484396,Ornette Coleman,Jazz,1950
287604,Louis Jordan,Jazz,1930,484396,Ornette Coleman,Jazz,1950
490416,Thelonious Monk,Jazz,1940,484396,Ornette Coleman,Jazz,1950
743929,Stan Kenton,Jazz,1930,484396,Ornette Coleman,Jazz,1950
883345,Red Mitchell,Jazz,1950,484396,Ornette Coleman,Jazz,1950
206407,Descendents,Pop/Rock,1970,484607,Millencolin,Pop/Rock,1990
317545,NOFX,Pop/Rock,1980,484607,Millencolin,Pop/Rock,1990
471355,Operation Ivy,Pop/Rock,1980,484607,Millencolin,Pop/Rock,1990
780581,Lagwagon,Pop/Rock,1990,484607,Millencolin,Pop/Rock,1990
1433,Pam Tillis,Country,1980,484880,Sugarland,Country,2000
19241,Patty Loveless,Country,1970,484880,Sugarland,Country,2000
130689,Jackson Browne,Pop/Rock,1960,484880,Sugarland,Country,2000
144847,Eagles,Pop/Rock,1970,484880,Sugarland,Country,2000
162487,Dixie Chicks,Country,1980,484880,Sugarland,Country,2000
204386,James Taylor,Pop/Rock,1960,484880,Sugarland,Country,2000
280960,Lone Justice,Pop/Rock,1980,484880,Sugarland,Country,2000
368112,Martina McBride,Country,1990,484880,Sugarland,Country,2000
379125,Neil Young,Pop/Rock,1960,484880,Sugarland,Country,2000
580058,Aaron Tippin,Country,1980,484880,Sugarland,Country,2000
612716,Tom Petty,Pop/Rock,1970,484880,Sugarland,Country,2000
686897,Linda Ronstadt,Pop/Rock,1960,484880,Sugarland,Country,2000
798248,Garth Brooks,Country,1980,484880,Sugarland,Country,2000
19701,Television,Pop/Rock,1970,484890,The Witnesses,Pop/Rock,2000
61172,The Cars,Pop/Rock,1970,484890,The Witnesses,Pop/Rock,2000
181329,David Johansen,Pop/Rock,1970,484890,The Witnesses,Pop/Rock,2000
276085,Howlin' Wolf,Blues,1930,484890,The Witnesses,Pop/Rock,2000
574772,AC/DC,Pop/Rock,1970,484890,The Witnesses,Pop/Rock,2000
840402,The Velvet Underground,Pop/Rock,1960,484890,The Witnesses,Pop/Rock,2000
866786,New York Dolls,Pop/Rock,1970,484890,The Witnesses,Pop/Rock,2000
351733,Nine Inch Nails,Pop/Rock,1980,485118,Mike Shinoda,Pop/Rock,2000
75264,Bad Brains,Pop/Rock,1970,485135,311,Pop/Rock,1990
134729,Faith No More,Pop/Rock,1980,485135,311,Pop/Rock,1990
139026,Led Zeppelin,Pop/Rock,1960,485135,311,Pop/Rock,1990
295756,Santana,Pop/Rock,1960,485135,311,Pop/Rock,1990
490952,Anthrax,Pop/Rock,1980,485135,311,Pop/Rock,1990
785380,"Lee ""Scratch"" Perry",Reggae,1960,485135,311,Pop/Rock,1990
796045,Fishbone,Pop/Rock,1970,485135,311,Pop/Rock,1990
806829,Jane's Addiction,Pop/Rock,1980,485135,311,Pop/Rock,1990
825087,Living Colour,Pop/Rock,1980,485135,311,Pop/Rock,1990
883318,Red Hot Chili Peppers,Pop/Rock,1980,485135,311,Pop/Rock,1990
988440,Grateful Dead,Pop/Rock,1960,485135,311,Pop/Rock,1990
16438,Television Personalities,Pop/Rock,1970,485191,The Pastels,Pop/Rock,1980
41874,The Beach Boys,Pop/Rock,1960,485191,The Pastels,Pop/Rock,1980
51992,Big Star,Pop/Rock,1970,485191,The Pastels,Pop/Rock,1980
463435,Michael Nesmith,Pop/Rock,1960,485191,The Pastels,Pop/Rock,1980
478426,Orange Juice,Pop/Rock,1970,485191,The Pastels,Pop/Rock,1980
478603,The Monkees,Pop/Rock,1960,485191,The Pastels,Pop/Rock,1980
489999,The Raincoats,Pop/Rock,1970,485191,The Pastels,Pop/Rock,1980
490004,Ramones,Pop/Rock,1970,485191,The Pastels,Pop/Rock,1980
642542,Burt Bacharach,Pop/Rock,1950,485191,The Pastels,Pop/Rock,1980
756740,Swell Maps,Pop/Rock,1970,485191,The Pastels,Pop/Rock,1980
840402,The Velvet Underground,Pop/Rock,1960,485191,The Pastels,Pop/Rock,1980
169795,Fiona Apple,Pop/Rock,1990,485204,Ingrid Michaelson,Pop/Rock,2000
240923,Sam Phillips,Pop/Rock,1980,485204,Ingrid Michaelson,Pop/Rock,2000
270491,Joni Mitchell,Pop/Rock,1960,485204,Ingrid Michaelson,Pop/Rock,2000
769444,BjÃ¶rk,Pop/Rock,1970,485204,Ingrid Michaelson,Pop/Rock,2000
775877,Coldplay,Pop/Rock,1990,485204,Ingrid Michaelson,Pop/Rock,2000
803009,Cat Power,Pop/Rock,1990,485204,Ingrid Michaelson,Pop/Rock,2000
812711,Death Cab for Cutie,Pop/Rock,1990,485204,Ingrid Michaelson,Pop/Rock,2000
884686,Norah Jones,Pop/Rock,2000,485204,Ingrid Michaelson,Pop/Rock,2000
5501,System of a Down,Pop/Rock,1990,485365,Thirty Seconds to Mars,Pop/Rock,1990
7920,Alice in Chains,Pop/Rock,1980,485365,Thirty Seconds to Mars,Pop/Rock,1990
37730,Pearl Jam,Pop/Rock,1990,485365,Thirty Seconds to Mars,Pop/Rock,1990
152023,Everclear,Pop/Rock,1990,485365,Thirty Seconds to Mars,Pop/Rock,1990
326249,Radiohead,Pop/Rock,1990,485365,Thirty Seconds to Mars,Pop/Rock,1990
346336,Pink Floyd,Pop/Rock,1960,485365,Thirty Seconds to Mars,Pop/Rock,1990
351733,Nine Inch Nails,Pop/Rock,1980,485365,Thirty Seconds to Mars,Pop/Rock,1990
357406,Nirvana,Pop/Rock,1980,485365,Thirty Seconds to Mars,Pop/Rock,1990
531986,David Bowie,Pop/Rock,1960,485365,Thirty Seconds to Mars,Pop/Rock,1990
626463,Stone Temple Pilots,Pop/Rock,1990,485365,Thirty Seconds to Mars,Pop/Rock,1990
772745,Incubus,Pop/Rock,1990,485365,Thirty Seconds to Mars,Pop/Rock,1990
782768,Creed,Pop/Rock,1990,485365,Thirty Seconds to Mars,Pop/Rock,1990
806829,Jane's Addiction,Pop/Rock,1980,485365,Thirty Seconds to Mars,Pop/Rock,1990
813946,Deftones,Pop/Rock,1980,485365,Thirty Seconds to Mars,Pop/Rock,1990
825251,Marilyn Manson,Pop/Rock,1980,485365,Thirty Seconds to Mars,Pop/Rock,1990
937003,My Bloody Valentine,Pop/Rock,1980,485365,Thirty Seconds to Mars,Pop/Rock,1990
329232,New Found Glory,Pop/Rock,1990,485525,The Starting Line,Pop/Rock,1990
480956,Midtown,Pop/Rock,1990,485525,The Starting Line,Pop/Rock,1990
766078,The Get Up Kids,Pop/Rock,1990,485525,The Starting Line,Pop/Rock,1990
808944,Jawbreaker,Pop/Rock,1980,485525,The Starting Line,Pop/Rock,1990
7689,TLC,R&B;,1990,485689,MoKenStef,R&B;,1990
208774,Janet Jackson,R&B;,1970,485689,MoKenStef,R&B;,1990
498987,SWV,R&B;,1990,485689,MoKenStef,R&B;,1990
19701,Television,Pop/Rock,1970,485791,Wipers,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970,485791,Wipers,Pop/Rock,1970
105354,Cheap Trick,Pop/Rock,1970,485791,Wipers,Pop/Rock,1970
290812,Joy Division,Pop/Rock,1970,485791,Wipers,Pop/Rock,1970
354105,Jimi Hendrix,Pop/Rock,1960,485791,Wipers,Pop/Rock,1970
490004,Ramones,Pop/Rock,1970,485791,Wipers,Pop/Rock,1970
672910,Wire,Pop/Rock,1970,485791,Wipers,Pop/Rock,1970
771438,Black Sabbath,Pop/Rock,1960,485791,Wipers,Pop/Rock,1970
104147,La Sonora Dinamita,Latin,1960,485991,Mike Laure,Latin,1960
409337,Orquesta AragÃ³n,Latin,1940,485991,Mike Laure,Latin,1960
538677,Buddy Holly,Pop/Rock,1950,485991,Mike Laure,Latin,1960
69402,Bob Marley & the Wailers,Reggae,1960,486047,Sublime,Pop/Rock,1980
75264,Bad Brains,Pop/Rock,1970,486047,Sublime,Pop/Rock,1980
154544,Green Day,Pop/Rock,1980,486047,Sublime,Pop/Rock,1980
197921,The English Beat,Pop/Rock,1970,486047,Sublime,Pop/Rock,1980
206407,Descendents,Pop/Rock,1970,486047,Sublime,Pop/Rock,1980
339577,Meat Puppets,Pop/Rock,1980,486047,Sublime,Pop/Rock,1980
413524,The Police,Pop/Rock,1970,486047,Sublime,Pop/Rock,1980
471355,Operation Ivy,Pop/Rock,1980,486047,Sublime,Pop/Rock,1980
474482,Minutemen,Pop/Rock,1980,486047,Sublime,Pop/Rock,1980
479350,The Toasters,Pop/Rock,1980,486047,Sublime,Pop/Rock,1980
482334,The Specials,Pop/Rock,1970,486047,Sublime,Pop/Rock,1980
504276,The Selecter,Pop/Rock,1970,486047,Sublime,Pop/Rock,1980
790988,Toots & the Maytals,Reggae,1960,486047,Sublime,Pop/Rock,1980
796045,Fishbone,Pop/Rock,1970,486047,Sublime,Pop/Rock,1980
806829,Jane's Addiction,Pop/Rock,1980,486047,Sublime,Pop/Rock,1980
883318,Red Hot Chili Peppers,Pop/Rock,1980,486047,Sublime,Pop/Rock,1980
920994,The Vandals,Pop/Rock,1980,486047,Sublime,Pop/Rock,1980
754032,The Beatles,Pop/Rock,1960,486115,The Rockin' Berries,Pop/Rock,1960
276085,Howlin' Wolf,Blues,1930,486305,Junior Parker,Blues,1950
309328,Percy Mayfield,R&B;,1940,486305,Junior Parker,Blues,1950
343396,Roy Brown,R&B;,1940,486305,Junior Parker,Blues,1950
140499,Cocteau Twins,Pop/Rock,1970,486395,The Ocean Blue,Pop/Rock,1980
145128,Echo & the Bunnymen,Pop/Rock,1970,486395,The Ocean Blue,Pop/Rock,1980
219203,U2,Pop/Rock,1970,486395,The Ocean Blue,Pop/Rock,1980
325459,R.E.M.,Pop/Rock,1980,486395,The Ocean Blue,Pop/Rock,1980
334193,New Order,Pop/Rock,1980,486395,The Ocean Blue,Pop/Rock,1980
899530,The Smiths,Pop/Rock,1980,486395,The Ocean Blue,Pop/Rock,1980
41874,The Beach Boys,Pop/Rock,1960,486645,The Plimsouls,Pop/Rock,1980
64303,Badfinger,Pop/Rock,1960,486645,The Plimsouls,Pop/Rock,1980
87179,The Knack,Pop/Rock,1970,486645,The Plimsouls,Pop/Rock,1980
135032,The Beau Brummels,Pop/Rock,1960,486645,The Plimsouls,Pop/Rock,1980
180263,Flamin' Groovies,Pop/Rock,1960,486645,The Plimsouls,Pop/Rock,1980
489303,The Yardbirds,Pop/Rock,1960,486645,The Plimsouls,Pop/Rock,1980
500664,The Seeds,Pop/Rock,1960,486645,The Plimsouls,Pop/Rock,1980
577627,The Who,Pop/Rock,1960,486645,The Plimsouls,Pop/Rock,1980
631774,The Byrds,Pop/Rock,1960,486645,The Plimsouls,Pop/Rock,1980
754032,The Beatles,Pop/Rock,1960,486645,The Plimsouls,Pop/Rock,1980
898828,The Searchers,Pop/Rock,1950,486645,The Plimsouls,Pop/Rock,1980
923618,The Standells,Pop/Rock,1960,486645,The Plimsouls,Pop/Rock,1980
925181,Them,Pop/Rock,1960,486645,The Plimsouls,Pop/Rock,1980
197040,Champion Jack Dupree,Blues,1940,486775,Otis Spann,Blues,1950
369270,Professor Longhair,Blues,1930,486775,Otis Spann,Blues,1950
421122,Memphis Slim,Blues,1930,486775,Otis Spann,Blues,1950
490769,Sunnyland Slim,Blues,1940,486775,Otis Spann,Blues,1950
608701,Muddy Waters,Blues,1940,486775,Otis Spann,Blues,1950
19701,Television,Pop/Rock,1970,487038,The Rapture,Electronic,1990
28432,Sneaker Pimps,Pop/Rock,1990,487038,The Rapture,Electronic,1990
51376,The Fall,Pop/Rock,1970,487038,The Rapture,Electronic,1990
51992,Big Star,Pop/Rock,1970,487038,The Rapture,Electronic,1990
89305,The Jesus Lizard,Pop/Rock,1980,487038,The Rapture,Electronic,1990
118327,Chrome,Pop/Rock,1970,487038,The Rapture,Electronic,1990
137390,The Cure,Pop/Rock,1970,487038,The Rapture,Electronic,1990
193231,Gang of Four,Pop/Rock,1970,487038,The Rapture,Electronic,1990
229157,Magazine,Pop/Rock,1970,487038,The Rapture,Electronic,1990
239921,Depeche Mode,Pop/Rock,1980,487038,The Rapture,Electronic,1990
266534,Josef K,Pop/Rock,1980,487038,The Rapture,Electronic,1990
290812,Joy Division,Pop/Rock,1970,487038,The Rapture,Electronic,1990
334193,New Order,Pop/Rock,1980,487038,The Rapture,Electronic,1990
364399,Public Image Ltd.,Pop/Rock,1970,487038,The Rapture,Electronic,1990
475362,Arthur Russell,Avant-Garde,1970,487038,The Rapture,Electronic,1990
487186,Suicide,Pop/Rock,1970,487038,The Rapture,Electronic,1990
487663,The Pop Group,Pop/Rock,1970,487038,The Rapture,Electronic,1990
553483,Happy Mondays,Pop/Rock,1980,487038,The Rapture,Electronic,1990
748262,Shellac,Pop/Rock,1990,487038,The Rapture,Electronic,1990
755156,Sonic Youth,Pop/Rock,1980,487038,The Rapture,Electronic,1990
798606,Fugazi,Pop/Rock,1980,487038,The Rapture,Electronic,1990
807949,Underworld,Electronic,1980,487038,The Rapture,Electronic,1990
812802,Death in Vegas,Electronic,1990,487038,The Rapture,Electronic,1990
833782,Liquid Liquid,Pop/Rock,1980,487038,The Rapture,Electronic,1990
918400,A Certain Ratio,Pop/Rock,1970,487038,The Rapture,Electronic,1990
104714,Kraftwerk,Electronic,1970,487186,Suicide,Pop/Rock,1970
114342,The Doors,Pop/Rock,1960,487186,Suicide,Pop/Rock,1970
138332,The Crystals,R&B;,1950,487186,Suicide,Pop/Rock,1970
180228,Elvis Presley,Pop/Rock,1950,487186,Suicide,Pop/Rock,1970
233066,Lou Reed,Pop/Rock,1950,487186,Suicide,Pop/Rock,1970
387815,Neu!,Electronic,1970,487186,Suicide,Pop/Rock,1970
469286,The Music Machine,Pop/Rock,1960,487186,Suicide,Pop/Rock,1970
521704,Yoko Ono,Pop/Rock,1960,487186,Suicide,Pop/Rock,1970
562304,The Stooges,Pop/Rock,1960,487186,Suicide,Pop/Rock,1970
567190,? & the Mysterians,Pop/Rock,1960,487186,Suicide,Pop/Rock,1970
645612,Can,Pop/Rock,1960,487186,Suicide,Pop/Rock,1970
755494,Silver Apples,Pop/Rock,1960,487186,Suicide,Pop/Rock,1970
796957,Fifty Foot Hose,Pop/Rock,1960,487186,Suicide,Pop/Rock,1970
840402,The Velvet Underground,Pop/Rock,1960,487186,Suicide,Pop/Rock,1970
920101,The United States of America,Pop/Rock,1960,487186,Suicide,Pop/Rock,1970
926548,Iggy Pop,Pop/Rock,1960,487186,Suicide,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970,487219,The Wonder Stuff,Unknown,1980
754032,The Beatles,Pop/Rock,1960,487219,The Wonder Stuff,Unknown,1980
81083,Bill Monroe,Country,1940,487271,Mike Seeger,Folk,1950
169202,Doc Watson,Folk,1940,487271,Mike Seeger,Folk,1950
231645,Jean Ritchie,Folk,1940,487271,Mike Seeger,Folk,1950
342768,Roscoe Holcomb,Folk,1950,487271,Mike Seeger,Folk,1950
577720,The Stanley Brothers,Country,1940,487271,Mike Seeger,Folk,1950
607804,Alan Lomax,Folk,1930,487271,Mike Seeger,Folk,1950
796950,Elizabeth Cotten,Folk,1950,487271,Mike Seeger,Folk,1950
16944,Alpha Blondy,Reggae,1980,487357,Anthony B,Reggae,1990
165830,Cocoa Tea,Reggae,1970,487357,Anthony B,Reggae,1990
25394,Trio,Pop/Rock,1980,487534,Molotov,Latin,1990
579839,Suicidal Tendencies,Pop/Rock,1980,487534,Molotov,Latin,1990
639621,Caifanes,Latin,1980,487534,Molotov,Latin,1990
673621,ManÃ¡,Latin,1980,487534,Molotov,Latin,1990
674161,Manu Chao,Latin,1980,487534,Molotov,Latin,1990
778959,La Ley,Latin,1980,487534,Molotov,Latin,1990
795054,El Tri,Latin,1960,487534,Molotov,Latin,1990
863790,Rage Against the Machine,Pop/Rock,1990,487534,Molotov,Latin,1990
952834,Mano Negra,Pop/Rock,1980,487534,Molotov,Latin,1990
79016,Billie Holiday,Vocal,1930,487535,Abbey Lincoln,Vocal,1950
112017,Jo Stafford,Vocal,1930,487535,Abbey Lincoln,Vocal,1950
184502,Ella Fitzgerald,Vocal,1930,487535,Abbey Lincoln,Vocal,1950
185948,Carmen McRae,Vocal,1940,487535,Abbey Lincoln,Vocal,1950
204901,Sarah Vaughan,Vocal,1940,487535,Abbey Lincoln,Vocal,1950
260038,Dinah Washington,Vocal,1940,487535,Abbey Lincoln,Vocal,1950
479028,Anita O'Day,Vocal,1940,487535,Abbey Lincoln,Vocal,1950
815575,Lena Horne,Vocal,1930,487535,Abbey Lincoln,Vocal,1950
301619,Portishead,Pop/Rock,1990,487614,Moloko,Electronic,1990
378288,Massive Attack,Electronic,1980,487614,Moloko,Electronic,1990
75747,The Clash,Pop/Rock,1970,487663,The Pop Group,Pop/Rock,1970
128099,James Brown,R&B;,1950,487663,The Pop Group,Pop/Rock,1970
289629,Linton Kwesi Johnson,Reggae,1970,487663,The Pop Group,Pop/Rock,1970
418740,Sex Pistols,Pop/Rock,1970,487663,The Pop Group,Pop/Rock,1970
562304,The Stooges,Pop/Rock,1960,487663,The Pop Group,Pop/Rock,1970
645612,Can,Pop/Rock,1960,487663,The Pop Group,Pop/Rock,1970
785380,"Lee ""Scratch"" Perry",Reggae,1960,487663,The Pop Group,Pop/Rock,1970
840402,The Velvet Underground,Pop/Rock,1960,487663,The Pop Group,Pop/Rock,1970
988638,Captain Beefheart,Pop/Rock,1960,487663,The Pop Group,Pop/Rock,1970
183867,John Cage,Classical,1930,488378,Os Mutantes,International,1960
219021,Luiz BonfÃ¡,Latin,1950,488378,Os Mutantes,International,1960
219243,VinÃ­cius de Moraes,Latin,1950,488378,Os Mutantes,International,1960
292559,Roberto Menescal,Latin,1950,488378,Os Mutantes,International,1960
354105,Jimi Hendrix,Pop/Rock,1960,488378,Os Mutantes,International,1960
582313,The Zombies,Pop/Rock,1960,488378,Os Mutantes,International,1960
754032,The Beatles,Pop/Rock,1960,488378,Os Mutantes,International,1960
781837,AntÃ´nio Carlos Jobim,Latin,1950,488378,Os Mutantes,International,1960
66915,Bob Dylan,Pop/Rock,1960,488394,The Cave Singers,Pop/Rock,2000
94764,"Bonnie ""Prince"" Billy",Pop/Rock,1990,488394,The Cave Singers,Pop/Rock,2000
336783,Nick Drake,Pop/Rock,1960,488394,The Cave Singers,Pop/Rock,2000
480086,Modest Mouse,Pop/Rock,1990,488394,The Cave Singers,Pop/Rock,2000
530745,Bruce Springsteen,Pop/Rock,1970,488394,The Cave Singers,Pop/Rock,2000
577531,Woody Guthrie,Folk,1930,488394,The Cave Singers,Pop/Rock,2000
744796,Townes Van Zandt,Folk,1960,488394,The Cave Singers,Pop/Rock,2000
755496,Silver Jews,Pop/Rock,1990,488394,The Cave Singers,Pop/Rock,2000
895136,Pixies,Pop/Rock,1980,488394,The Cave Singers,Pop/Rock,2000
40225,Gladys Knight,R&B;,1950,488859,Millie Jackson,R&B;,1960
101946,Isaac Hayes,R&B;,1960,488859,Millie Jackson,R&B;,1960
128099,James Brown,R&B;,1950,488859,Millie Jackson,R&B;,1960
390390,Ohio Players,R&B;,1950,488859,Millie Jackson,R&B;,1960
806542,Etta James,Blues,1950,488859,Millie Jackson,R&B;,1960
107090,Cher,Pop/Rock,1960,489207,Annette Peacock,Jazz,1960
180228,Elvis Presley,Pop/Rock,1950,489207,Annette Peacock,Jazz,1960
490416,Thelonious Monk,Jazz,1940,489207,Annette Peacock,Jazz,1960
614339,Albert Ayler,Jazz,1960,489207,Annette Peacock,Jazz,1960
924232,Sun Ra,Jazz,1940,489207,Annette Peacock,Jazz,1960
41874,The Beach Boys,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
46699,The Everly Brothers,Pop/Rock,1950,489209,The dB's,Pop/Rock,1970
51992,Big Star,Pop/Rock,1970,489209,The dB's,Pop/Rock,1970
52900,The Lovin' Spoonful,Folk,1960,489209,The dB's,Pop/Rock,1970
64303,Badfinger,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
87985,The Hollies,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
100160,The Kinks,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
135032,The Beau Brummels,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
163229,Electric Light Orchestra,Pop/Rock,1970,489209,The dB's,Pop/Rock,1970
180263,Flamin' Groovies,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
483587,The Move,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
489303,The Yardbirds,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
573870,The Troggs,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
577627,The Who,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
596126,Mott the Hoople,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
624504,The Box Tops,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
631774,The Byrds,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
754032,The Beatles,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
800926,Emitt Rhodes,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
939567,Buffalo Springfield,Pop/Rock,1960,489209,The dB's,Pop/Rock,1970
28166,Slim Harpo,Blues,1950,489303,The Yardbirds,Pop/Rock,1960
55128,Bo Diddley,Pop/Rock,1940,489303,The Yardbirds,Pop/Rock,1960
59156,B.B. King,Blues,1940,489303,The Yardbirds,Pop/Rock,1960
76881,Jimmy Reed,Blues,1940,489303,The Yardbirds,Pop/Rock,1960
120521,Chuck Berry,Pop/Rock,1950,489303,The Yardbirds,Pop/Rock,1960
131841,James Cotton,Blues,1950,489303,The Yardbirds,Pop/Rock,1960
176936,Elmore James,Blues,1930,489303,The Yardbirds,Pop/Rock,1960
238495,John Mayall,Blues,1950,489303,The Yardbirds,Pop/Rock,1960
239961,Johnny Kidd & the Pirates,Pop/Rock,1960,489303,The Yardbirds,Pop/Rock,1960
276085,Howlin' Wolf,Blues,1930,489303,The Yardbirds,Pop/Rock,1960
486775,Otis Spann,Blues,1950,489303,The Yardbirds,Pop/Rock,1960
496405,The Shadows,Pop/Rock,1950,489303,The Yardbirds,Pop/Rock,1960
608701,Muddy Waters,Blues,1940,489303,The Yardbirds,Pop/Rock,1960
815039,John Lee Hooker,Blues,1940,489303,The Yardbirds,Pop/Rock,1960
824599,Little Walter,Blues,1940,489303,The Yardbirds,Pop/Rock,1960
927627,Mose Allison,Jazz,1950,489303,The Yardbirds,Pop/Rock,1960
942529,Buddy Guy,Blues,1950,489303,The Yardbirds,Pop/Rock,1960
206967,Erroll Garner,Jazz,1940,489316,Oscar Peterson,Jazz,1940
317093,Nat King Cole,Jazz,1930,489316,Oscar Peterson,Jazz,1940
558596,Hampton Hawes,Jazz,1950,489316,Oscar Peterson,Jazz,1940
640675,Bud Powell,Jazz,1940,489316,Oscar Peterson,Jazz,1940
642664,George Shearing,Jazz,1930,489316,Oscar Peterson,Jazz,1940
764702,Bill Evans,Jazz,1950,489316,Oscar Peterson,Jazz,1940
34899,Soul Coughing,Pop/Rock,1990,489435,The Walkmen,Pop/Rock,2000
66915,Bob Dylan,Pop/Rock,1960,489435,The Walkmen,Pop/Rock,2000
137390,The Cure,Pop/Rock,1970,489435,The Walkmen,Pop/Rock,2000
145128,Echo & the Bunnymen,Pop/Rock,1970,489435,The Walkmen,Pop/Rock,2000
219203,U2,Pop/Rock,1970,489435,The Walkmen,Pop/Rock,2000
290812,Joy Division,Pop/Rock,1970,489435,The Walkmen,Pop/Rock,2000
334193,New Order,Pop/Rock,1980,489435,The Walkmen,Pop/Rock,2000
343930,The Jesus and Mary Chain,Pop/Rock,1980,489435,The Walkmen,Pop/Rock,2000
379125,Neil Young,Pop/Rock,1960,489435,The Walkmen,Pop/Rock,2000
489876,The Pogues,Pop/Rock,1980,489435,The Walkmen,Pop/Rock,2000
530745,Bruce Springsteen,Pop/Rock,1970,489435,The Walkmen,Pop/Rock,2000
570825,The Modern Lovers,Pop/Rock,1970,489435,The Walkmen,Pop/Rock,2000
615119,Tom Waits,Pop/Rock,1970,489435,The Walkmen,Pop/Rock,2000
617196,Brian Eno,Pop/Rock,1970,489435,The Walkmen,Pop/Rock,2000
752314,Pavement,Pop/Rock,1980,489435,The Walkmen,Pop/Rock,2000
840402,The Velvet Underground,Pop/Rock,1960,489435,The Walkmen,Pop/Rock,2000
895136,Pixies,Pop/Rock,1980,489435,The Walkmen,Pop/Rock,2000
