artist_name,artist_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
Lee Greenwood,196690,0.4442,0.3682,0.3574,112.1411,-12.2891,1,5,0.35165,1.10E-06,0.12379,0.03152,182152.1,37,20
Gene Pitney,200882,0.515,0.5228,0.5935,98.7262,-9.5366,1,7,0.481353,0.001920835,0.25634,0.03631,179675.6,40.2,20
Japan,217622,0.6279,0.48201,0.62503,121.485,-11.9759,1,9,0.362749,0.17373352,0.17164,0.04362,306429.3,39.8,20
Rusted Root,221844,0.4975,0.7149,0.643,115.307,-9.3569,1,0,0.18517,0.083006982,0.20069,0.06796,285842.7,43.7,20
Wardell Gray,235881,0.4917,0.3675,0.6249,118.4249,-12.0173,1,8,0.51274,0.2079886,0.13329,0.07615,196942.5,2.1,20
Diana Krall,255210,0.5351,0.2285,0.3722,121.3661,-15.3301,0,5,0.7221,0.029557308,0.09745,0.03285,310824.1,54.1,20
Level 42,255887,0.7111,0.7113,0.7579,110.1472,-10.0077,1,6,0.18975,0.009844,0.17081,0.03688,265475.7,48,20
Pedro Infante,300659,0.4609,0.2791,0.5586,103.1636,-9.8245,1,7,0.9423,0.08318649,0.16996,0.04987,185954.7,48.8,20
Rufus,302685,0.6488,0.56025,0.7162,113.0049,-11.26155,1,4,0.44368,0.016460796,0.155055,0.065085,255329.25,32.1,20
Pulp,308645,0.3966,0.7187,0.3678,126.6812,-8.0119,1,7,0.0480736,0.002249044,0.17473,0.04548,274092.7,54.3,20
Roy Clark,341652,0.4677,0.5807,0.7125,132.3571,-12.5481,1,0,0.2455418,0.555000284,0.20828,0.04772,175186.6,24.2,20
Ray Stevens,348884,0.5808,0.5561,0.7198,119.3696,-12.7507,1,0,0.4048,0.0000995,0.48205,0.11418,207698.5,32.4,20
Roy Rogers,353145,0.44865,0.234935,0.4843,121.65745,-12.9999,1,5,0.82405,0.0000959,0.134375,0.038025,147659.4,12.75,20
Norman Brown,388167,0.6324,0.5746,0.6022,97.5531,-10.2595,0,9,0.5692,0.47119982,0.14656,0.03582,291200,41.4,20
James Blunt,391586,0.5732,0.5577,0.4062,105.8269,-7.9754,1,10,0.46392,0.001082508,0.11267,0.03247,244133.3,59.4,20
The Mavericks,399659,0.65895,0.60435,0.78465,121.65425,-9.67175,1,7,0.263211,0.001150994,0.21729,0.029495,222779.3,39.45,20
Nickel Creek,399733,0.4898,0.3937,0.455,140.3118,-12.3949,1,9,0.5779,0.057963775,0.12061,0.03501,248332,38.7,20
Small Faces,423267,0.4858,0.7133,0.5705,114.2629,-7.0251,1,9,0.27556,0.000606282,0.19612,0.05675,179182.9,34.6,20
Mission of Burma,423305,0.3213,0.8602,0.5987,142.4365,-6.0699,1,4,0.003768827,0.2367378,0.19213,0.05866,189256,30,20
The Kooks,451398,0.5542,0.7705,0.66624,123.5549,-5.9322,1,1,0.1506246,0.0000802,0.12877,0.0568,196144.9,54.4,20
Michael Crawford,456896,0.35205,0.210725,0.15315,105.371,-15.5739,1,0,0.73456,0.002509783,0.21572,0.05454,374486,39.45,20
The Lemonheads,482677,0.5085,0.7366,0.5643,120.6704,-8.8978,1,9,0.1365007,0.006493645,0.15926,0.04407,174533.3,43.8,20
Suicide,487186,0.34024,0.5968,0.44035,157.8894,-12.0064,1,1,0.067564,0.5904,0.13171,0.05192,276817.5,37.6,20
Montrose,492466,0.3835,0.8111,0.5373,131.9999,-10.5968,1,9,0.0479123,0.002659604,0.28898,0.05266,241409.4,34.2,20
Thrice,494038,0.4464,0.9299,0.3093,152.9692,-3.9891,0,7,0.007821032,0.120333792,0.16731,0.09202,207789.1,47.5,20
The Seeds,500664,0.559,0.511,0.7269,126.5968,-14.0856,1,9,0.166832,0.07869626,0.17802,0.04484,201149.7,32.3,20
Mr. Bungle,506513,0.423,0.6334,0.36895,113.1993,-10.4583,1,0,0.161972,0.144837,0.35418,0.0818,369706.6,37.8,20
Guided by Voices,545726,0.4281,0.7434,0.46229,114.1603,-7.3725,1,9,0.3292319,0.2548333,0.21317,0.04,137522.8,39.9,20
Lily Allen,562850,0.53035,0.6711,0.59975,131.7413,-7.06945,1,10,0.316302,0.008499702,0.13435,0.0965,213499.65,52.25,20
Aniceto Molina,567822,0.7435,0.6917,0.8822,111.0787,-6.1939,1,0,0.207497,0.002238172,0.07583,0.05756,269014.7,45.8,20
ABC,574597,0.6827,0.8059,0.77,122.0336,-7.1118,1,9,0.21299,0.019973026,0.18308,0.06452,231908.9,42.2,20
After 7,599777,0.6854,0.6282,0.6695,112.9191,-9.2335,0,8,0.13903,1.44E-06,0.13668,0.03635,277688,40.5,20
Arthur Verocai,610730,0.4669,0.485,0.5175,98.6315,-13.417,0,4,0.60679,0.213768986,0.26797,0.0405,176360,36.9,20
Tom Tom Club,611929,0.8541,0.5401,0.7687,113.3333,-14.2926,1,9,0.054869,0.3198648,0.12921,0.07052,312056,29.4,20
The Box Tops,624504,0.6424,0.4249,0.7823,114.4341,-12.4515,1,9,0.40093,0.001247032,0.2058,0.04028,164480.1,34.4,20
David Axelrod,634377,0.462,0.4734,0.4691,115.9291,-12.1624,1,7,0.22264,0.65950153,0.16366,0.04018,271521.2,30.2,20
Ryan Bingham,636841,0.5534,0.6033,0.458,127.9601,-9.2242,1,4,0.27992,0.004802853,0.26235,0.03446,273431.9,48.7,20
Giorgio Moroder,660507,0.61795,0.54655,0.63119,115.21935,-12.21215,1,8,0.091731,0.450065995,0.187605,0.03156,267185.2,37.75,20
Keri Hilson,664272,0.59175,0.79015,0.574495,139.6457,-5.43965,1,6,0.0803005,0.075473335,0.18412,0.151065,244990.65,49.45,20
James Cleveland,668448,0.44755,0.5874,0.46315,118.0444,-10.0427,1,1,0.77765,0.122370786,0.35236,0.08899,398222.05,21.75,20
Golden Earring,669303,0.5449,0.6944,0.4005,115.6825,-9.1902,0,11,0.079844,0.00136019,0.1139,0.04004,372831.2,52.4,20
Lloyd,673752,0.66445,0.68355,0.49845,121.7128,-6.29805,0,11,0.152095,0.0000217,0.149105,0.17135,255581.5,54.45,20
Herbie Mann,678408,0.6264,0.4504,0.70135,112.2271,-15.78655,1,5,0.46244,0.563055,0.13526,0.04443,456997.35,30.5,20
Wynonna,686560,0.6577,0.6076,0.6037,120.8396,-7.8434,1,11,0.430916,0.000368643,0.14931,0.0346,231696,40.6,20
Slade,749734,0.4552,0.752,0.5289,124.9474,-5.5361,1,7,0.14978052,0.072847855,0.16377,0.05731,255934.7,44,20
Silver Apples,755494,0.5291,0.7136,0.5489,125.0405,-9.0614,1,6,0.33123,0.2002701,0.19692,0.0502,210584.1,23.6,20
Steve Perry,757070,0.472,0.7643,0.5697,135.2911,-5.4757,1,2,0.20586,3.49E-06,0.17852,0.04472,230990.8,39,20
Big Black,758520,0.4161,0.8428,0.4347,143.1511,-10.9729,1,0,0.000131776,0.452360111,0.1941,0.07314,182221.5,31.7,20
Better Than Ezra,758630,0.4789,0.7233,0.5858,117.8666,-7.6984,1,7,0.0074744,0.005494013,0.19065,0.03641,234155.8,43.2,20
Roy Rogers,774909,0.44865,0.234935,0.4843,121.65745,-12.9999,1,5,0.82405,0.0000959,0.134375,0.038025,147659.4,12.75,20
La Lupe,779209,0.47615,0.54275,0.67375,121.03415,-7.29815,0,1,0.65565,0.000146804,0.197165,0.04692,178307.6,29.6,20
Jagjit Singh,781680,0.4877,0.41354,0.51275,107.7479,-11.06955,1,8,0.72085,0.001209311,0.153015,0.02973,269545.05,30.95,20
Beenie Man,788508,0.742,0.7153,0.76845,103.79065,-6.6522,1,5,0.1965196,0.0000242,0.14784,0.225035,217712.85,49.05,20
Extreme,789064,0.5157,0.6792,0.483,111.4933,-10.2076,1,6,0.142554,0.050719158,0.15634,0.04429,294516.3,42.8,20
Exile,791480,0.7401,0.4822,0.7723,123.8727,-13.1933,1,0,0.20711,0.000145779,0.158,0.06158,219761.5,39.4,20
Cock Sparrer,793022,0.397,0.8571,0.6392,159.5576,-4.8676,1,9,0.036048,0.0000985,0.15379,0.05806,179139.9,37.4,20
Edie Brickell & New Bohemians,797147,0.66,0.51769,0.5412,118.4094,-12.9901,1,11,0.5492,0.0000498,0.11159,0.0398,237933.4,35.3,20
Joe Sample,804559,0.6634,0.44575,0.6804,108.81105,-15.04415,1,0,0.34619,0.600702685,0.095075,0.03763,302204.7,32.65,20
Ultravox,809266,0.5716,0.7213,0.5955,117.6441,-9.2884,1,9,0.116133,0.139998837,0.16414,0.04645,273092,47.5,20
David Ruffin,811598,0.617,0.5954,0.7627,107.7927,-10.6905,1,11,0.252442,0.000413623,0.14323,0.08768,224879.9,31.4,20
Kenny Wayne Shepherd,812388,0.38515,0.79485,0.6091,126.76835,-8.02025,1,9,0.04343984,0.251131085,0.315695,0.039815,309974.8,43.65,20
Little Walter,824599,0.5848,0.511,0.6874,122.0753,-10.7814,1,7,0.7419,0.115673115,0.1663,0.05918,191239.9,35.1,20
Living Colour,825087,0.5712,0.8601,0.615,114.2898,-5.0251,1,0,0.074713,0.0077487,0.39034,0.05424,273682.6,40.3,20
Marillion,825924,0.3443,0.4926,0.28308,123.4595,-10.0726,1,2,0.1096415,0.0815409,0.14386,0.04024,329548,46.8,20
Saosin,834292,0.3499,0.942,0.21699,141.5498,-4.0466,0,2,0.000200677,0.016101687,0.32,0.08382,200023.3,47.1,20
Little Eva,839369,0.6465,0.4489,0.7505,112.7813,-10.7327,1,0,0.7835,0.002314361,0.1776,0.03489,156796,23,20
Jerry Ross,847703,0.53665,0.3736,0.566,113.3117,-11.7918,1,1,0.88595,0.035035273,0.31792,0.177675,178232.7,12.8,20
Najee,855780,0.5982,0.4727,0.6499,102.1817,-14.0225,1,5,0.136499,0.4633507,0.09856,0.03502,293595.8,32,20
Rahsaan Roland Kirk,864257,0.5262,0.30692,0.5189,111.5997,-14.2355,1,5,0.6608,0.1234882,0.12033,0.07462,225834.7,11.2,20
O.A.R.,884449,0.5039,0.7443,0.5368,120.1902,-5.9647,1,11,0.1429579,0.000107456,0.33842,0.08934,293074.8,50,20
Missing Persons,898275,0.6789,0.6994,0.7141,136.2922,-12.0274,1,9,0.05185,0.079032421,0.12681,0.03815,233135.9,34.2,20
The Sugarcubes,919525,0.533,0.6686,0.6116,113.2306,-11.0249,1,11,0.051782,0.00171427,0.14928,0.03939,217565.3,31.7,20
Ghost,946563,0.5545,0.8386,0.4946,125.1966,-5.1744,0,2,0.0586902,0.04767696,0.22692,0.04514,262374.7,51.5,20
Helloween,957340,0.3606,0.8545,0.3349,132.5615,-7.3286,0,11,0.03204634,0.000255434,0.22182,0.07844,382533.2,50.1,20
3OH!3,1000302,0.68375,0.7932,0.54965,125.77265,-3.92975,1,5,0.020766,0.0000445,0.31715,0.17853,193600.85,53.7,20
Tribal Seeds,1476233,0.776,0.59765,0.7583,134.1679,-8.18665,0,1,0.078472,0.000140375,0.133665,0.058465,294928.45,48.65,20
The Band Perry,2372262,0.5868,0.6719,0.5436,133.5926,-5.1137,1,7,0.265425,1.54E-07,0.16774,0.03404,214637.3,47.8,20
Christina Perri,2508103,0.41435,0.44735,0.19352,120.16245,-7.40945,1,10,0.40255,0.000350492,0.12958,0.036855,255516.7,61.55,20
BJ the Chicago Kid,2517403,0.5597,0.6382,0.56605,107.033,-7.17235,0,1,0.347275,0.019302655,0.29752,0.20116,252774.05,55.3,20
BÃ˜RNS,3323342,0.5836,0.7443,0.5011,127.8965,-5.5889,1,6,0.0578765,0.003018082,0.20606,0.06116,226752,60,20
Tegan and Sara,21670,0.647052632,0.682105263,0.676315789,131.4158421,-6.353315789,1,8,0.15652,0.003919564,0.189505263,0.046305263,185912.0526,50.15789474,19
Suzi Quatro,33560,0.591157895,0.792421053,0.733842105,129.9662105,-7.644842105,1,2,0.117566316,0.102786958,0.218589474,0.075231579,218993.2632,46.31578947,19
Berlin,46381,0.530894737,0.550421053,0.710789474,135.0296316,-14.23005263,1,6,0.083848737,0.039532258,0.227742105,0.035552632,265129.7368,43.68421053,19
Billy Ray Cyrus,76561,0.687473684,0.491105263,0.588526316,123.8082632,-10.15715789,1,7,0.189368421,0.0000139,0.153357895,0.049884211,204111.5263,52.57894737,19
Kenny Clarke,81796,0.589526316,0.312389474,0.599,100.4101579,-12.77389474,1,5,0.848,0.232820238,0.146505263,0.041131579,387141.2105,25.84210526,19
India.Arie,84446,0.664631579,0.439578947,0.396684211,122.4042105,-9.236473684,0,9,0.286315789,0.002473882,0.187642105,0.111984211,267913.6842,49.84210526,19
Kelly Price,88035,0.631210526,0.528421053,0.490894737,125.1648421,-6.979263158,0,3,0.208058947,0,0.111584211,0.074831579,277878.5789,40.42105263,19
Joe Henderson,139804,0.509631579,0.435315789,0.453484211,106.0626316,-11.08315789,0,5,0.833315789,0.402943874,0.132447368,0.042063158,438027.2632,28.52631579,19
Elmer Bernstein,175087,0.342473684,0.412684211,0.422621053,109.1524211,-13.01347368,1,10,0.735473684,0.602489474,0.156789474,0.081084211,233678.3158,16.84210526,19
Lee Ritenour,228444,0.681421053,0.545578947,0.707,105.5542632,-12.57468421,1,10,0.307589474,0.364540042,0.152684211,0.039184211,281964.7895,36.73684211,19
Scott LaFaro,258090,0.518684211,0.179315789,0.378652632,103.8015789,-19.06415789,1,0,0.845052632,0.644788421,0.117226316,0.043321053,334920,29.47368421,19
Jim Brickman,333539,0.437631579,0.261894737,0.241105263,118.1106316,-13.68994737,1,0,0.844263158,0.537897547,0.154905263,0.0366,197214.1053,44.94736842,19
Porter Wagoner,355451,0.557315789,0.400842105,0.681842105,112.7765263,-12.00957895,1,7,0.604789474,0.0000253,0.289842105,0.033810526,153202.8947,27.73684211,19
Kiri Te Kanawa,376150,0.234473684,0.132757895,0.056184211,91.63478947,-18.55494737,1,1,0.978631579,0.005075337,0.143463158,0.047757895,241995.7895,10.26315789,19
Ready for the World,408500,0.680578947,0.372842105,0.491578947,127.3054211,-13.18889474,1,7,0.128978947,0.001429747,0.168457895,0.045963158,308530.0526,32.57894737,19
Return to Forever,463527,0.387052632,0.607736842,0.444052632,130.6666316,-11.902,1,11,0.331189474,0.488215789,0.143863158,0.0491,442616.8421,28.68421053,19
The Upsetters,479548,0.788157895,0.614105263,0.826421053,115.913,-9.384789474,0,2,0.254463158,0.354957895,0.179884211,0.130536842,215638.4737,40.36842105,19
Helmet,572737,0.392105263,0.860631579,0.452631579,124.3357895,-8.658105263,0,6,0.000468368,0.164242789,0.154810526,0.073284211,224438.5263,42.73684211,19
Phoebe Snow,696015,0.597263158,0.356210526,0.687210526,115.0726316,-14.29389474,1,7,0.474157895,0.003134654,0.113168421,0.052752632,237140.2632,27.05263158,19
Stanley Clarke,745316,0.612105263,0.612,0.731052632,121.3994211,-12.00157895,1,2,0.124203158,0.550472842,0.116684211,0.056989474,328477.1053,32.52631579,19
Barbara Mandrell,788569,0.630578947,0.589105263,0.725421053,115.8018421,-9.941421053,1,0,0.441005263,0.0000194,0.165115789,0.052568421,158849.8421,32.73684211,19
Gene Vincent,803720,0.549315789,0.635,0.745894737,118.1774737,-9.997105263,1,9,0.446421053,0.000450523,0.182284211,0.063989474,137205.5263,15.42105263,19
Natalia Lafourcade,859026,0.674052632,0.539789474,0.661842105,117.4945789,-7.528526316,1,0,0.457052632,0.0000479,0.181621053,0.041442105,240635.0526,61.78947368,19
Michael Martin Murphey,885875,0.553052632,0.381789474,0.422157895,96.77347368,-13.03515789,1,4,0.342726316,0.001822053,0.140957895,0.031610526,237607.2632,38.15789474,19
LMFAO,1029659,0.735631579,0.825526316,0.562894737,126.3402632,-4.403421053,0,7,0.062424,7.56E-06,0.206263158,0.177336842,216421.6842,54.84210526,19
The Lonely Island,1036613,0.654421053,0.822526316,0.563263158,120.397,-4.688157895,1,8,0.080544526,0.0000244,0.236526316,0.267,155152.6842,54.57894737,19
Mike Posner,1740826,0.705421053,0.654105263,0.602,97.82736842,-5.599526316,0,7,0.181695789,0.005728112,0.171394737,0.085989474,220796.6316,56.21052632,19
The Glitch Mob,2113374,0.562578947,0.659,0.292631579,108.7502632,-8.499631579,0,10,0.152125895,0.591603158,0.238226316,0.072326316,334201,49.63157895,19
Zedd,2782403,0.643368421,0.739,0.386473684,121.3365263,-4.404736842,1,7,0.154772105,0.000189469,0.151810526,0.065105263,209955.1053,69.68421053,19
Tangerine Dream,2411,0.258555556,0.392633333,0.133777778,123.4508889,-16.86777778,0,2,0.772555556,0.806444444,0.178488889,0.066588889,741828.3333,32.33333333,18
Spin Doctors,10412,0.527444444,0.880888889,0.639,112.7265556,-9.757777778,1,7,0.016128889,0.007940994,0.2543,0.0561,252885.8889,47,18
Tracy Byrd,11052,0.643444444,0.701222222,0.750511111,124.1627778,-7.976444444,1,2,0.254926667,0.0000864,0.140522222,0.030633333,194499.5556,53.44444444,18
American Football,11156,0.482777778,0.681888889,0.282888889,123.864,-9.121777778,1,5,0.272560889,0.361656667,0.141988889,0.031888889,272743.6667,44.22222222,18
TV on the Radio,12972,0.432111111,0.698444444,0.368111111,129.5582222,-6.844222222,1,8,0.10989,0.033148894,0.178377778,0.047233333,243146.8889,50.55555556,18
Shel Silverstein,20319,0.658555556,0.287144444,0.586,124.6473333,-11.50722222,1,3,0.636222222,0.000117778,0.128788889,0.341388889,167188.3333,14.44444444,18
Patty Griffin,22348,0.469,0.3251,0.301844444,116.2926667,-8.446888889,1,11,0.713666667,0.002608283,0.111222222,0.031633333,240851.6667,43.55555556,18
Slave,25778,0.717166667,0.600555556,0.822277778,112.482,-10.76377778,1,7,0.124613333,0.071336277,0.20905,0.056238889,301080.7222,33.27777778,18
Paulina Rubio,27136,0.661888889,0.740777778,0.676166667,116.9621667,-7.580388889,1,5,0.150112,4.86E-06,0.368344444,0.04245,253865.2778,60,18
Slim Whitman,29334,0.518222222,0.254511111,0.542777778,125.651,-15.35388889,1,2,0.882222222,0.001928122,0.2091,0.041622222,136939.1111,19.44444444,18
Shocking Blue,29604,0.503888889,0.712333333,0.727666667,128.2631111,-7.925666667,0,11,0.184004778,0.186174556,0.145933333,0.076511111,204179.3333,41.55555556,18
Shirley Horn,30925,0.477111111,0.204722222,0.398922222,128.9755556,-17.68844444,0,2,0.808333333,0.000765817,0.207622222,0.056122222,198274.1111,27.55555556,18
Paul Young,34382,0.632888889,0.613888889,0.691555556,124.3527778,-9.943111111,1,9,0.180588889,0.0000343,0.129433333,0.054411111,261758.3333,53.88888889,18
The Avalanches,43572,0.583555556,0.854777778,0.466666667,100.4611111,-7.486888889,1,7,0.093444444,0.0625164,0.494111111,0.1024,234957,42.88888889,18
The Mars Volta,45560,0.287666667,0.773333333,0.230444444,132.9814444,-6.131888889,0,9,0.183896222,0.020225542,0.414333333,0.135866667,366060.7778,45.55555556,18
The Fall,51376,0.504111111,0.724666667,0.663333333,130.902,-9.841555556,1,7,0.103094511,0.318283889,0.244711111,0.063822222,240579.2222,40.44444444,18
Betty Davis,58438,0.708333333,0.633666667,0.828666667,121.4727778,-7.685333333,1,6,0.199244444,0.013946517,0.200744444,0.161177778,251207.4444,32.11111111,18
The Mar-Keys,59655,0.714444444,0.553666667,0.876222222,114.2026667,-8.560777778,1,10,0.462777778,0.494854333,0.143077778,0.038533333,160355.6667,17.77777778,18
Bola Sete,66800,0.541111111,0.343666667,0.738888889,109.9094444,-16.27466667,1,8,0.835444444,0.436282,0.1348,0.037877778,293082.8889,22.77777778,18
The Chieftains,67406,0.397388889,0.470111111,0.651888889,139.3272778,-10.83344444,1,9,0.578388889,0.123304689,0.234533333,0.04385,208429,34.11111111,18
Bob Dorough,67528,0.614333333,0.281222222,0.562444444,109.2154444,-15.48022222,1,5,0.679777778,0.002301111,0.257344444,0.100511111,218299.1111,12.11111111,18
The Jeff Healey Band,75308,0.478222222,0.761555556,0.567444444,124.4321111,-8.418888889,1,5,0.092095833,0.001919778,0.137744444,0.061977778,279401,39.44444444,18
The Coasters,75825,0.704888889,0.577666667,0.927222222,115.1535556,-10.17288889,1,7,0.577111111,0.000208126,0.087307778,0.121688889,149797.1111,42.11111111,18
Killing Joke,81493,0.464333333,0.860444444,0.570444444,143.4328889,-8.256666667,1,7,0.0160893,0.422776667,0.228777778,0.062288889,288040.1111,36.77777778,18
Birdy,97065,0.428666667,0.350055556,0.243333333,123.1335,-8.659166667,1,4,0.74425,0.000362858,0.117472222,0.038072222,213641.8889,61.83333333,18
Kitty Kallen,99198,0.376333333,0.200022222,0.281666667,105.894,-15.29233333,1,7,0.916333333,0.000307524,0.149777778,0.032211111,180509.7778,14.33333333,18
The Incredible String Band,99561,0.453111111,0.320222222,0.370411111,112.2703333,-12.51811111,1,7,0.650222222,0.037241,0.196077778,0.038511111,288694.7778,26.22222222,18
La Sonora Dinamita,104147,0.736333333,0.742944444,0.829388889,104.2050556,-6.539055556,1,9,0.24565,0.015646006,0.1531,0.044055556,209299.4444,44.61111111,18
Kristin Chenoweth,108249,0.4835,0.351666667,0.383555556,97.09511111,-9.801611111,1,0,0.746611111,0.0000184,0.152011111,0.095661111,283725.8889,48.94444444,18
Christian Death,120060,0.266888889,0.93,0.201522222,146.5968889,-8.935111111,1,4,0.011609,0.009365111,0.331422222,0.073788889,192247.4444,32.88888889,18
Shadow Wilson,130425,0.601444444,0.286888889,0.498666667,117.6561111,-14.69077778,0,0,0.788333333,0.217981214,0.141844444,0.039988889,397161.4444,8,18
Eve 6,147785,0.535666667,0.809777778,0.582333333,122.3104444,-5.831555556,1,9,0.021377156,0.0000815,0.211733333,0.044911111,212311.2222,44.55555556,18
Bay City Rollers,151979,0.559666667,0.717666667,0.797666667,132.7374444,-9.657555556,1,7,0.191688889,0.004031646,0.169155556,0.051022222,193274.4444,42,18
Gov't Mule,161351,0.512444444,0.705555556,0.519222222,126.059,-6.43,1,10,0.135043667,0.182737778,0.258244444,0.058766667,384407.4444,42.66666667,18
Ben Folds Five,164686,0.455222222,0.745111111,0.480333333,122.7455556,-7.290111111,1,7,0.249778889,0.003674944,0.181666667,0.036477778,247520,42.77777778,18
Frankie Avalon,165855,0.485666667,0.421333333,0.669222222,124.1935556,-12.28444444,1,7,0.722666667,0.0000477,0.1984,0.032555556,155796.8889,25.11111111,18
Down,169189,0.364555556,0.826444444,0.353533333,124.3757778,-7.654555556,0,6,0.116774733,0.288716667,0.162866667,0.0686,285696.3333,42,18
Franz Waxman,170330,0.290611111,0.244455556,0.235694444,97.47461111,-16.88416667,1,7,0.9035,0.675333333,0.175177778,0.0388,282865,0.333333333,18
Faster Pussycat,177117,0.476666667,0.852111111,0.617333333,144.4574444,-10.41155556,1,9,0.05362,0.007998396,0.222455556,0.045411111,265711.1111,36.44444444,18
Mac Davis,185669,0.548,0.431444444,0.736111111,97.18966667,-15.11355556,1,2,0.265411111,0.000306936,0.166533333,0.058366667,212006,32.55555556,18
Eric Carmen,186805,0.549222222,0.530555556,0.500222222,121.4036667,-9.938444444,1,7,0.388022222,0.179918141,0.221022222,0.034866667,264795.6667,52.33333333,18
Generation X,202545,0.374222222,0.904444444,0.657,156.0655556,-4.563555556,1,4,0.029195056,0.099001246,0.336666667,0.109533333,246786.6667,40.44444444,18
Tycho,205959,0.580111111,0.726777778,0.352,130.3228889,-8.168333333,1,8,0.172711111,0.927666667,0.127355556,0.044088889,319410.7778,50.22222222,18
Janie Fricke,210512,0.549444444,0.332777778,0.548333333,121.0504444,-14.58955556,1,11,0.705555556,0.000135424,0.1112,0.037522222,187614.8889,29.77777778,18
David Gray,214593,0.570666667,0.464222222,0.295555556,131.8926667,-9.995777778,1,0,0.244983333,0.008927336,0.113611111,0.033155556,306108.1111,52.66666667,18
John Mayall,238495,0.512555556,0.489555556,0.625333333,135.7252222,-13.10888889,1,5,0.629888889,0.279922222,0.722666667,0.101811111,426820.5556,32.88888889,18
Saliva,242211,0.458,0.909777778,0.473666667,134.3263333,-3.976444444,1,6,0.015479779,0.129334333,0.158311111,0.055155556,232038.3333,54.33333333,18
Lennie Tristano,242966,0.474555556,0.186666667,0.586888889,95.33844444,-19.979,1,0,0.987222222,0.935444444,0.130622222,0.053133333,260262.1111,6,18
Dexys Midnight Runners,251361,0.510444444,0.739555556,0.727222222,124.4076667,-7.3825,1,2,0.347577778,0.001015056,0.244544444,0.107833333,216914.1667,46.55555556,18
Lucky Dube,255268,0.724888889,0.621333333,0.802777778,114.0686667,-7.751111111,1,11,0.346444444,0.0000616,0.125555556,0.059177778,241619.3333,41.33333333,18
Johnny Hallyday,255733,0.468333333,0.589666667,0.636111111,112.2091111,-9.327666667,1,4,0.472866667,0.000377027,0.234555556,0.048866667,196706,43.44444444,18
Say Anything,256951,0.523555556,0.741222222,0.594444444,139.7504444,-5.778,1,9,0.093304444,1.69E-07,0.175022222,0.114522222,238941.1111,46.22222222,18
Hot Chocolate,267814,0.691222222,0.620333333,0.799777778,106.3586667,-7.186888889,1,10,0.377311111,0.089323333,0.163877778,0.050955556,258011.8889,46.33333333,18
Hot Tuna,268871,0.467222222,0.392777778,0.630888889,127.5667778,-15.65944444,1,2,0.343646667,0.165386699,0.367,0.037788889,268287.4444,26.11111111,18
Calle 13,286439,0.677833333,0.758777778,0.802055556,103.5414444,-6.812333333,1,2,0.353261111,0.0000102,0.392144444,0.193683333,257918.4444,58.38888889,18
Judy Kuhn,295933,0.323388889,0.219188889,0.250055556,82.71922222,-15.61261111,1,1,0.926777778,0.004513418,0.153777778,0.043161111,177411.1111,48.38888889,18
Procol Harum,304401,0.345222222,0.647333333,0.521222222,129.4535556,-7.947888889,1,0,0.377111111,0.110186423,0.141133333,0.047222222,247902.2222,31.11111111,18
Roger,305501,0.684888889,0.699777778,0.629111111,107.0897222,-6.659444444,1,7,0.125568889,0.000429521,0.164511111,0.067883333,341980.7778,41.66666667,18
Penguin Cafe Orchestra,308762,0.467222222,0.24684,0.465544444,129.8373333,-17.84677778,1,2,0.921444444,0.856111111,0.147977778,0.041188889,277605.7778,36,18
Vanilla Fudge,311674,0.254333333,0.522777778,0.314944444,119.7761111,-12.00655556,0,4,0.117871111,0.117445889,0.264288889,0.045433333,321691.7778,30.66666667,18
Marvin Sease,312062,0.737111111,0.522666667,0.733666667,126.5602222,-10.28277778,1,7,0.182966667,0.0000206,0.072644444,0.056566667,369020.7778,32,18
Mark Wills,334041,0.563111111,0.479222222,0.364777778,114.448,-9.056888889,1,5,0.287511111,0,0.109955556,0.031144444,223663.7778,43.77777778,18
Rare Earth,339490,0.504111111,0.814,0.727111111,128.7765556,-8.084888889,1,2,0.152414444,0.063105516,0.2244,0.102366667,354204.6667,35.55555556,18
Ray Brown,343940,0.505,0.098744444,0.379,107.2353333,-25.78788889,1,8,0.719444444,0.535598889,0.114111111,0.068244444,305897.8889,16.55555556,18
Rich Mullins,344729,0.503888889,0.407666667,0.440555556,94.65477778,-13.70088889,1,6,0.364634444,0.000117076,0.140622222,0.031722222,229093.2222,34.11111111,18
K.T. Oslin,352999,0.631555556,0.342666667,0.495222222,104.9052222,-12.22433333,1,0,0.348777778,0.001840831,0.115566667,0.032022222,244395.4444,32.77777778,18
Placebo,355412,0.383222222,0.785444444,0.277455556,144.0836667,-7.359222222,1,10,0.034208567,0.271215489,0.134088889,0.053011111,242164.4444,58.88888889,18
KMFDM,359062,0.568555556,0.944111111,0.403222222,127.8708889,-5.179111111,0,6,0.000229337,0.482143333,0.318633333,0.067177778,308580.8889,40.44444444,18
Kay Thompson,369389,0.481444444,0.409666667,0.529333333,128.2315556,-11.68633333,1,9,0.871555556,0,0.248677778,0.178177778,228764.3333,17.44444444,18
Mastodon,382565,0.318,0.958333333,0.332777778,129.6568889,-5.498,1,2,0.0000203,0.455062222,0.129722222,0.079655556,246725.8889,48,18
Newsboys,393257,0.492222222,0.828555556,0.528888889,157.0793333,-5.594888889,1,2,0.079053222,0.0000717,0.241266667,0.052311111,240817,47.11111111,18
